evidence_id,from_user,to_user,action,location,remarks,timestamp,id,created_at,updated_at
af942b2d-219e-45ca-9bd9-a1d8785c57e3,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,dfe3346a-17ba-42f8-ae9d-0513002dbd5d,2026-08-29 12:45:08,2026-08-29 12:45:08
06de826c-4dac-4bf7-aa39-ea4c3cdc5be4,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,e0d05201-0a9a-4c79-81bc-ac8270ad7dc1,2026-08-29 12:45:08,2026-08-29 12:45:08
b3610e06-53ff-4b56-a2f5-e5268424bae9,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,e0d2485e-7a3b-46d3-88e9-3fe16bcdb90f,2026-08-29 12:45:07,2026-08-29 12:45:07
abb5893d-9e56-4d0f-bd4b-05bda9abb388,,,Evidence Registered,Ballari Mines Sector B,Evidence logged for case CR-2026-DET-036,2026-08-29 12:45:07,e0d377df-532a-4fb3-b97d-21179c24d8de,2026-08-29 12:45:07,2026-08-29 12:45:07
dd17086f-cf6a-4391-a3a8-6e6d8b669d44,,,Evidence Registered,Jamakhandi Station Road,Evidence logged for case CR-2026-DET-136,2026-08-29 12:45:07,e0ed20d5-7053-4bc6-bf7b-c38449d97c9a,2026-08-29 12:45:07,2026-08-29 12:45:07
c79fc86a-b543-4605-adf6-4f106b3652ed,,,Evidence Registered,Jayanagar 4th Block,Evidence logged for case CR-2026-DET-089,2026-08-29 12:45:07,e12033dd-6fb2-4bb7-a6fc-d289998e2fe7,2026-08-29 12:45:07,2026-08-29 12:45:07
4adc6930-1100-4400-816a-daa458856005,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,e120cb58-13ae-4841-8bdf-5676182ace05,2026-08-29 12:45:07,2026-08-29 12:45:07
be753b8f-bc5d-47f3-b139-534cfabb96f3,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,e12a6b9f-42ae-4173-8683-aca9d1934818,2026-08-29 12:45:08,2026-08-29 12:45:08
9f095f4e-628d-4eba-bbdd-56840c688f38,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Devaraja Market Zone,Evidence logged for case CR-2026-MYS-005,2026-08-29 12:45:07,e12c80ba-60f2-4563-9d11-fd746e05018c,2026-08-29 12:45:07,2026-08-29 12:45:07
ecf1d779-f715-49de-aded-1c9ffa1ff5e5,,,Evidence Registered,Bangarapet Station Road,Evidence logged for case CR-2026-DET-024,2026-08-29 12:45:07,e14db9e8-e07d-465c-9160-74761949bcb4,2026-08-29 12:45:07,2026-08-29 12:45:07
43b98736-8718-4566-9f98-62cac8a63eee,,,Evidence Registered,Bellary City Center,Evidence logged for case CR-2026-BLR-002,2026-08-29 12:45:07,e180cef1-21c7-4558-ba22-153b4ca11143,2026-08-29 12:45:07,2026-08-29 12:45:07
d5dfe833-b242-479f-91a2-fc22e2ba09c5,,,Evidence Registered,Bagalkote Main Road,Evidence logged for case CR-2026-BGT-001,2026-08-29 12:45:07,e2423bf7-05d5-47a2-8faa-b935c8a1de49,2026-08-29 12:45:07,2026-08-29 12:45:07
236f9ce7-ddf4-4812-8c7b-14545e1ed846,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,e2c5c6dc-3c14-4219-ba01-265c287389c8,2026-08-29 12:45:07,2026-08-29 12:45:07
4c6caac7-ba23-42c6-bdd3-73193660f5e9,,,Evidence Registered,Jayanagar 4th Block,Evidence logged for case CR-2026-DET-305,2026-08-29 12:45:08,e2c95447-2504-4752-bdda-fcf07e86fbae,2026-08-29 12:45:08,2026-08-29 12:45:08
ca3203f7-f4f1-42b9-922c-9bdeab9a2853,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,e349235a-c220-44f5-b960-f3d35805e2ff,2026-08-29 12:45:08,2026-08-29 12:45:08
9fc070f7-6a09-4d49-be70-ef590a75dc28,,,Evidence Registered,Raichur Town Center,Evidence logged for case CR-2026-DET-096,2026-08-29 12:45:07,e3a97925-897f-49e2-963a-49f5303852f1,2026-08-29 12:45:07,2026-08-29 12:45:07
0967d0fa-c69c-4b92-ab54-ba0efa176bb8,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,e3da4ef3-3b2e-40dd-b5ed-2bf1f9eed825,2026-08-29 12:45:07,2026-08-29 12:45:07
e8ec3141-3907-4125-a89d-936a72a6e4ed,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,e40a506d-4319-4e4e-8971-4ceac21d3ab3,2026-08-29 12:45:08,2026-08-29 12:45:08
e5f5cbb1-d96e-42ee-b82d-60397e17b1b2,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,e41481e8-2194-407d-b915-72c9836dc309,2026-08-29 12:45:08,2026-08-29 12:45:08
fe664e12-8a74-46eb-8b0f-fce71382f146,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,e45b6b69-a686-47b4-9ab2-877a81a5097f,2026-08-29 12:45:08,2026-08-29 12:45:08
a3a3b948-505a-44db-8da3-7c2bde0985e6,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,e470b6ad-afad-4392-a9f9-e6b03b300c01,2026-08-29 12:45:08,2026-08-29 12:45:08
9435169c-f7c7-42cf-857f-64fedcd502a3,,,Evidence Registered,Hospet Town Center,Evidence logged for case CR-2026-DET-220,2026-08-29 12:45:08,e4bb483a-6f10-40a1-b05e-2bc7452191cf,2026-08-29 12:45:08,2026-08-29 12:45:08
deeb80e5-b678-4751-bef7-69cc02f9e793,,,Evidence Registered,Kolar Gold Fields Road,Evidence logged for case CR-2026-DET-174,2026-08-29 12:45:08,e5a49aa3-6c3d-45cc-9c48-83df463a4582,2026-08-29 12:45:08,2026-08-29 12:45:08
674271d6-3074-47ee-813e-d77fcc0f0e9b,,,Evidence Registered,Chikkamagaluru Town,Evidence logged for case CR-2026-DET-111,2026-08-29 12:45:07,e6cc44c5-0938-4507-bc42-1a83b3a6ecfe,2026-08-29 12:45:07,2026-08-29 12:45:07
8dd7f5e7-1dcc-4d7d-8608-7c9918f054a2,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,e72f3ea3-99c5-41ad-ac67-36d30d3033c0,2026-08-29 12:45:08,2026-08-29 12:45:08
0377d597-c3ad-4f6a-965a-11c7cae3362e,,,Evidence Registered,Yadgir Road Junction,Evidence logged for case CR-2026-DET-227,2026-08-29 12:45:08,e78d134b-0149-4413-a90a-7c2baf7c87da,2026-08-29 12:45:08,2026-08-29 12:45:08
4f22af4d-b114-4ccb-8745-348a479b8615,,,Evidence Registered,Harpanahalli Junction,Evidence logged for case CR-2026-DET-197,2026-08-29 12:45:08,e7e0721a-da27-4722-a166-a30393d2e465,2026-08-29 12:45:08,2026-08-29 12:45:08
fe6f1a45-b115-4de7-83a0-c796f39a87c9,,,Evidence Registered,Kadur Junction,Evidence logged for case CR-2026-DET-277,2026-08-29 12:45:08,e7fc98df-ac7d-499e-8da0-8e057b5b8b21,2026-08-29 12:45:08,2026-08-29 12:45:08
940b839d-c5ef-4a71-b6e3-36ea85498f9b,,,Evidence Registered,Shimoga City Center,Evidence logged for case CR-2026-DET-116,2026-08-29 12:45:07,e810ae83-e942-4836-b7f1-99fdfbfe75ae,2026-08-29 12:45:07,2026-08-29 12:45:07
413e6b2d-8f1e-47bd-9941-2097cc4dae1b,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,e9a96ef0-63c7-46f3-a76c-7cbbd204021a,2026-08-29 12:45:08,2026-08-29 12:45:08
413e6b2d-8f1e-47bd-9941-2097cc4dae1b,,,Evidence Registered,Indi Town Center,Evidence logged for case CR-2026-DET-252,2026-08-29 12:45:08,e9b3471b-bcc8-446e-a669-61ac777134dd,2026-08-29 12:45:08,2026-08-29 12:45:08
d491808e-a66e-465a-9295-b787bb9e08a4,,,Evidence Registered,Dharwad Market Yard,Evidence logged for case CR-2026-DWD-001,2026-08-29 12:45:07,e9d71e9a-e3c2-44dd-854c-252270449433,2026-08-29 12:45:07,2026-08-29 12:45:07
0d68c2d4-f3f7-4a97-8fbd-3224904f3e09,,,Evidence Registered,Shimoga City Center,Evidence logged for case CR-2026-DET-172,2026-08-29 12:45:08,e9e4a932-cfb5-4ccb-a6a9-7973ee09727d,2026-08-29 12:45:08,2026-08-29 12:45:08
68df99ae-8997-4ab0-8e35-e2fe83207180,,,Evidence Registered,HSR Layout Beat,Evidence logged for case CR-2026-BNG-004,2026-08-29 12:45:07,ea1b8251-5db5-4ef6-8250-8f0a4c21206a,2026-08-29 12:45:07,2026-08-29 12:45:07
37aa8b92-aad2-4d3f-bdbb-2f8b5e07df88,,,Evidence Registered,Ramanagara Town Center,Evidence logged for case CR-2026-DET-035,2026-08-29 12:45:07,ea2880fb-d565-4edc-8a0d-d7eb3f379b88,2026-08-29 12:45:07,2026-08-29 12:45:07
ac990c4e-fe0e-43d3-9730-dff57ccde939,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,ea7ad212-ba07-4c10-8973-42a003953acf,2026-08-29 12:45:08,2026-08-29 12:45:08
54927003-698a-4095-b6c5-1a4ad88709d9,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,eaf08332-1a25-438d-b74c-965fd15105ef,2026-08-29 12:45:08,2026-08-29 12:45:08
de44ee37-44df-4ce6-8dd6-02006bcb332e,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,ebbe4755-b49c-4b35-b182-2ca3040538d7,2026-08-29 12:45:08,2026-08-29 12:45:08
363c00b4-f382-41f7-8e1b-6723715dc8a4,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,ecc27313-0727-4d7b-bdc5-ced5c6a95ec8,2026-08-29 12:45:07,2026-08-29 12:45:07
cd80697f-8608-4e68-8b2b-bf19d70ef4c5,,,Evidence Registered,Channapatna Bus Stand,Evidence logged for case CR-2026-DET-198,2026-08-29 12:45:08,ecf6f456-a315-4ea0-97d7-7f0279722f93,2026-08-29 12:45:08,2026-08-29 12:45:08
f11a22ae-ec0d-4e45-8ab2-4a0270124b4e,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,ed0b0bbf-11dd-4949-9247-efd33b6c864f,2026-08-29 12:45:07,2026-08-29 12:45:07
88c30633-be71-4ea8-870d-95dd8a449b9b,,,Evidence Registered,Tiptur Market Area,Evidence logged for case CR-2026-TMK-002,2026-08-29 12:45:07,ed1a3bf3-6e15-4d30-a263-4eeb43295f4b,2026-08-29 12:45:07,2026-08-29 12:45:07
845bcfa0-a74a-45b9-b911-b8999da4b764,,,Evidence Registered,Hubli Traffic Island,Evidence logged for case CR-2026-DET-225,2026-08-29 12:45:08,ed2728f3-f099-4bb6-8003-2cd9263e9420,2026-08-29 12:45:08,2026-08-29 12:45:08
785a290c-9f81-4cc8-bb57-773e207e5fcb,,,Evidence Registered,KR Puram Transit Corridor,Evidence logged for case CR-2026-DET-154,2026-08-29 12:45:08,ed326eba-7c3a-4e0d-abff-f40add17e4ce,2026-08-29 12:45:08,2026-08-29 12:45:08
937b0fd5-2903-4f1b-9955-c96a08a8133d,,,Evidence Registered,Jayanagar 4th Block,Evidence logged for case CR-2026-DET-034,2026-08-29 12:45:07,edbe6996-5df3-425d-a59f-0fd55bf24318,2026-08-29 12:45:07,2026-08-29 12:45:07
f074cd85-232a-45f8-8f17-b0d60a255523,,,Evidence Registered,Udupi Krishna Math Road,Evidence logged for case CR-2026-DET-219,2026-08-29 12:45:08,ee10af52-5f9e-456f-ae3b-1ccb4a928a34,2026-08-29 12:45:08,2026-08-29 12:45:08
a8028bb7-c8a0-4942-9b77-61d540e9faf0,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,ee6e9927-dd74-4beb-b25b-c720e3738c7f,2026-08-29 12:45:08,2026-08-29 12:45:08
06de826c-4dac-4bf7-aa39-ea4c3cdc5be4,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:08,eee5bd7a-0187-4b7e-a9e5-011af3e73522,2026-08-29 12:45:08,2026-08-29 12:45:08
fe54a424-3e52-4d68-ab56-55eb7bf2de61,,,Evidence Registered,Madikeri Town Center,Evidence logged for case CR-2026-DET-090,2026-08-29 12:45:07,eee669e1-ab44-49c8-82d9-283adccc3bd0,2026-08-29 12:45:07,2026-08-29 12:45:07
bdc3172c-4d67-45eb-8d91-f9bf797b3ecf,,,Evidence Registered,Gauribidanur Cross,Evidence logged for case CR-2026-DET-153,2026-08-29 12:45:08,ef11d6fa-86f3-42fc-a9d0-1c1ce8a3fb02,2026-08-29 12:45:08,2026-08-29 12:45:08
6d23a49c-2c1e-4d8a-8e82-5d27dd73b026,,,Evidence Registered,Hoskote Junction,Evidence logged for case CR-2026-BRL-002,2026-08-29 12:45:07,ef732022-389c-474b-9f96-e5b6af86fb96,2026-08-29 12:45:07,2026-08-29 12:45:07
75d49b83-3c12-40e7-b215-41b17c45576b,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,ef906bec-8f37-41f8-a593-336290999c54,2026-08-29 12:45:07,2026-08-29 12:45:07
86af2ac9-1198-4082-8dfd-ef8c8bd5478a,,,Evidence Registered,Bangarapet Station Road,Evidence logged for case CR-2026-KLR-002,2026-08-29 12:45:07,efc5b9a0-2e58-4c36-b4a0-7cd6e386cf7a,2026-08-29 12:45:07,2026-08-29 12:45:07
7546dbe7-df03-4160-95dc-cf5fd9d0f0b5,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,f018eb63-8c77-4e8f-8d84-010e1fef1596,2026-08-29 12:45:07,2026-08-29 12:45:07
1ea8d308-4250-4a47-94a5-0691bc6d0c7f,,,Evidence Registered,Indi Town Center,Evidence logged for case CR-2026-DET-123,2026-08-29 12:45:07,f01b84e3-7d97-4feb-abd6-656fee33c58a,2026-08-29 12:45:07,2026-08-29 12:45:07
6ec28c27-b52e-4a6d-8ac5-64fd96ec440c,,,Evidence Registered,Gadag Town Center,Evidence logged for case CR-2026-DET-143,2026-08-29 12:45:08,f060aa69-c80a-4eb8-a4be-1a5acdce9e83,2026-08-29 12:45:08,2026-08-29 12:45:08
5cde74ae-0e30-45ff-baf5-2734a05b153e,,,Evidence Registered,Virajpet Cross Road,Evidence logged for case CR-2026-DET-027,2026-08-29 12:45:07,f0a4c837-683c-41bf-97a3-eb48d9cca9ec,2026-08-29 12:45:07,2026-08-29 12:45:07
9939f8b0-5679-486d-99ae-3beb14e4f764,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,f1a82cd4-4ef9-4311-a6ea-f675fd72efa9,2026-08-29 12:45:08,2026-08-29 12:45:08
7a54eb76-8a0f-433c-aa0e-0c22a1cb77c3,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,f1b66e30-eb39-4277-92be-0eacc0bbb6a5,2026-08-29 12:45:07,2026-08-29 12:45:07
1fe5bced-6ac3-448d-a28f-b73dd59a48f2,,,Evidence Registered,Shimoga City Center,Evidence logged for case CR-2026-DET-165,2026-08-29 12:45:08,f1c515c6-7b43-4712-9af3-e3e629c0e805,2026-08-29 12:45:08,2026-08-29 12:45:08
2d89b384-7ad9-4a0b-b940-8b0de1fb9f1e,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,f2701e9e-fc4e-4c9b-b171-c48acc18b6d2,2026-08-29 12:45:07,2026-08-29 12:45:07
2364680e-0ba6-4de8-8096-c5c1eac8d33a,,,Evidence Registered,Tiptur Market Area,Evidence logged for case CR-2026-DET-059,2026-08-29 12:45:07,f29c6cc0-6b3c-43b8-b1ba-a8c10eec6282,2026-08-29 12:45:07,2026-08-29 12:45:07
fd733ead-e58f-44fd-a07e-5d4a098fb777,,,Evidence Registered,Hubli Traffic Island,Evidence logged for case CR-2026-DET-073,2026-08-29 12:45:07,f2fa1e5c-5aba-4691-a700-d0e47cf4f351,2026-08-29 12:45:07,2026-08-29 12:45:07
9939f8b0-5679-486d-99ae-3beb14e4f764,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Nazar Mohalla Beat,Evidence logged for case CR-2026-DET-288,2026-08-29 12:45:08,f3149666-9cac-4980-8f9c-ba7e50463943,2026-08-29 12:45:08,2026-08-29 12:45:08
9bea3b39-33be-4d65-bea2-5360b8d4f8fc,,,Evidence Registered,Tumkuru Industrial Road,Evidence logged for case CR-2026-TMK-001,2026-08-29 12:45:07,f3622df4-45c8-414f-bde6-1b1b409dc25e,2026-08-29 12:45:07,2026-08-29 12:45:07
e00dd8f8-9939-40f8-acd2-83f08a5507ca,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,f3bd49cd-9443-4764-a70a-aaa27e9961be,2026-08-29 12:45:08,2026-08-29 12:45:08
87eba85c-c942-455e-bd86-6d86789772d6,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,f3f8d502-82c9-45f8-b895-cad66afac154,2026-08-29 12:45:07,2026-08-29 12:45:07
4b7380bc-f16d-41a8-a061-d31706b7d298,,,Evidence Registered,Bangarapet Station Road,Evidence logged for case CR-2026-DET-149,2026-08-29 12:45:08,f48836b1-d352-45ca-8970-dc8b1c268d31,2026-08-29 12:45:08,2026-08-29 12:45:08
97d1530f-7ad1-4d94-b644-a2a209d67cac,,,Evidence Registered,Dharwad Market Yard,Evidence logged for case CR-2026-DET-253,2026-08-29 12:45:08,f4bbddf0-edd0-4f70-a2bd-03a17db2eecf,2026-08-29 12:45:08,2026-08-29 12:45:08
68df99ae-8997-4ab0-8e35-e2fe83207180,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,f4c49894-4827-429a-bd42-eb8539371861,2026-08-29 12:45:07,2026-08-29 12:45:07
363c00b4-f382-41f7-8e1b-6723715dc8a4,,,Evidence Registered,Madikeri Town Center,Evidence logged for case CR-2026-DET-005,2026-08-29 12:45:07,f57e5bee-a8ed-463b-8d6f-08314c4faa8f,2026-08-29 12:45:07,2026-08-29 12:45:07
e875c74d-5122-4a09-8656-bec750511adc,,,Evidence Registered,Vijayapura Fort Area,Evidence logged for case CR-2026-DET-131,2026-08-29 12:45:07,f5ac1ff2-1d48-47d8-8452-81781f9d30fa,2026-08-29 12:45:07,2026-08-29 12:45:07
2c618f8b-888b-422f-88ca-08296cbd218d,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,f5eb8cc7-358d-4a99-8b02-41759f9294d2,2026-08-29 12:45:08,2026-08-29 12:45:08
c7afd526-8f50-48c3-823a-96ab86c5ba5f,,,Evidence Registered,Gundlupet Junction,Evidence logged for case CR-2026-DET-138,2026-08-29 12:45:07,f6817550-7832-48ef-8eb5-ca318466d895,2026-08-29 12:45:07,2026-08-29 12:45:07
a92acf13-d1df-4b8c-bc4a-f19603e4ca57,,,Evidence Registered,Koppal Town Center,Evidence logged for case CR-2026-DET-194,2026-08-29 12:45:08,f68c0642-a3bc-47a0-91a4-4bfdea0da394,2026-08-29 12:45:08,2026-08-29 12:45:08
0e152ded-0cf2-4cbc-9f78-65dab0d20dbe,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Devaraja Market Zone,Evidence logged for case CR-2026-DET-242,2026-08-29 12:45:08,f7078fc2-f790-451a-8c95-bf35498ca759,2026-08-29 12:45:08,2026-08-29 12:45:08
b32ec798-0f94-4f17-81fe-f9f6bd86e11d,,,Evidence Registered,Vijayapura Fort Area,Evidence logged for case CR-2026-DET-010,2026-08-29 12:45:07,f7ef5b33-ab49-43c5-9676-fc1b5974d291,2026-08-29 12:45:07,2026-08-29 12:45:07
0834cf5f-a01f-4ad0-8250-a0ab4e4f2330,,,Evidence Registered,Bellary City Center,Evidence logged for case CR-2026-DET-257,2026-08-29 12:45:08,f7f96675-8840-4fb0-9639-9dea033fce1a,2026-08-29 12:45:08,2026-08-29 12:45:08
5655573a-4c15-4e9f-bf33-d55f3f5a2945,,,Evidence Registered,Ramanagara Town Center,Evidence logged for case CR-2026-DET-270,2026-08-29 12:45:08,f80a037f-d3b0-4090-8dc7-3825f1d475fb,2026-08-29 12:45:08,2026-08-29 12:45:08
a8fa5101-097c-44cf-8b46-e7ca0a8a641f,,,Evidence Registered,Arsikere Town Road,Evidence logged for case CR-2026-DET-022,2026-08-29 12:45:07,f81995f6-4d22-40bd-8d95-0901b04ac5e4,2026-08-29 12:45:07,2026-08-29 12:45:07
6d312e11-5fd5-4a7d-9496-07294802ec23,,,Evidence Registered,Udupi Krishna Math Road,Evidence logged for case CR-2026-UDP-001,2026-08-29 12:45:07,f8b1232c-a4c8-4e4f-8b36-ddc561544789,2026-08-29 12:45:07,2026-08-29 12:45:07
bd445f44-53f4-4645-a279-ecae5a771356,,,Evidence Registered,Sagara Main Road,Evidence logged for case CR-2026-DET-314,2026-08-29 12:45:08,f96dee89-f7be-4cff-aec1-5271fcea15cf,2026-08-29 12:45:08,2026-08-29 12:45:08
691bbc43-432c-4cae-bd1d-5937c0e3836b,5120413d-57fd-47ad-9128-2a5b8dd553d8,5120413d-57fd-47ad-9128-2a5b8dd553d8,Evidence Registered,Nazar Mohalla Beat,Evidence logged for case CR-2026-DET-226,2026-08-29 12:45:08,f974a445-ccc1-4272-b292-d0c6f47e5291,2026-08-29 12:45:08,2026-08-29 12:45:08
ac990c4e-fe0e-43d3-9730-dff57ccde939,,,Evidence Registered,Chikkamagaluru Town,Evidence logged for case CR-2026-DET-155,2026-08-29 12:45:08,faef49d3-e232-440e-9029-8f439a1448bf,2026-08-29 12:45:08,2026-08-29 12:45:08
4adc6930-1100-4400-816a-daa458856005,,,Analysis Completed,Forensic Lab,Forensic analysis complete — results filed with charge sheet,2026-08-29 12:45:07,fb225cde-f3cf-4250-a4cf-6c9b9f3908d4,2026-08-29 12:45:07,2026-08-29 12:45:07
eaeb3d6f-7180-4a6d-ba80-e2355dfcf6b8,,,Evidence Registered,Surathkal Beach Road,Evidence logged for case CR-2026-MNG-003,2026-08-29 12:45:07,fb89a8f5-c8af-4ff3-8ab0-945da8c1e904,2026-08-29 12:45:07,2026-08-29 12:45:07
050a7cd2-5dc5-418c-9445-dc830eb074b7,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,fba0f2f0-cbe6-4c34-88fb-51b0ff7f708d,2026-08-29 12:45:08,2026-08-29 12:45:08
f30f04fd-bad7-4e4e-977a-b936a2b4d8b7,,,Evidence Registered,Chikkaballapura Town,Evidence logged for case CR-2026-DET-274,2026-08-29 12:45:08,fbd08fc1-4dec-4eea-957a-e0caf313af77,2026-08-29 12:45:08,2026-08-29 12:45:08
bad84e89-407f-454b-a1c7-aef925611e7f,,,Evidence Registered,Virajpet Cross Road,Evidence logged for case CR-2026-DET-275,2026-08-29 12:45:08,fcbd292d-a78d-440b-8fea-ba2d9d42c0b0,2026-08-29 12:45:08,2026-08-29 12:45:08
ec25ef76-bbcb-4554-9d43-78331ae6cf73,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,fd069dba-7188-4538-a499-29ef827998ba,2026-08-29 12:45:07,2026-08-29 12:45:07
1ae05d4a-de48-450f-8c6a-430e283af30d,,,Evidence Registered,Harpanahalli Junction,Evidence logged for case CR-2026-DET-047,2026-08-29 12:45:07,fd4d8a88-0f23-4830-80af-8e62d15fa758,2026-08-29 12:45:07,2026-08-29 12:45:07
21845565-63a1-4d64-b564-6a44730b75be,,,Evidence Registered,Tumkuru Industrial Road,Evidence logged for case CR-2026-DET-173,2026-08-29 12:45:08,fd989647-97a4-46d6-b244-b21f7f3edb0e,2026-08-29 12:45:08,2026-08-29 12:45:08
7a54eb76-8a0f-433c-aa0e-0c22a1cb77c3,,,Evidence Registered,Mysuru-Mandya Highway,Evidence logged for case CR-2026-DET-087,2026-08-29 12:45:07,fda717e0-8a80-4cdf-be11-568b3520803e,2026-08-29 12:45:07,2026-08-29 12:45:07
25da8d47-d772-4736-8d39-a0623e2ee20f,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,fdc0c68f-8bb1-44f9-a572-672a276eb529,2026-08-29 12:45:08,2026-08-29 12:45:08
aa5210a8-6efb-4fc6-95c4-b075412a2290,,,Evidence Registered,Ballari Mines Sector B,Evidence logged for case CR-2026-DET-072,2026-08-29 12:45:07,fe61e16b-3415-4814-9a0b-60d32d6bd23f,2026-08-29 12:45:07,2026-08-29 12:45:07
f3638b09-0c54-41aa-a7d1-461a449a486b,,,Evidence Registered,Hubli Traffic Island,Evidence logged for case CR-2026-DET-303,2026-08-29 12:45:08,fe776f80-0b6a-4c20-997a-4ece74f41354,2026-08-29 12:45:08,2026-08-29 12:45:08
40a163cb-e1d2-459b-99bf-beb4f5602e5f,,,Evidence Registered,Chitradurga Fort Area,Evidence logged for case CR-2026-DET-283,2026-08-29 12:45:08,fe858a86-5de8-461f-82f6-ec9c4f9b2388,2026-08-29 12:45:08,2026-08-29 12:45:08
5b50830d-e92d-463f-a010-7fb15edfb035,,,Evidence Registered,Tiptur Market Area,Evidence logged for case CR-2026-DET-249,2026-08-29 12:45:08,feb507dd-391c-4e3c-b170-5a2fc6894465,2026-08-29 12:45:08,2026-08-29 12:45:08
66329887-c1fd-42c9-b13c-a5fdec26318c,,,Evidence Registered,Khade Bazar Checkpoint,Evidence logged for case CR-2026-DET-003,2026-08-29 12:45:07,fedf3329-7f37-413c-bf87-f8e8fb15ffaa,2026-08-29 12:45:07,2026-08-29 12:45:07
a5c2c0fa-e56a-4baa-ba90-cadc07c124cc,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:07,ff6e0591-518e-48a9-b4b1-8e9631b10c7c,2026-08-29 12:45:07,2026-08-29 12:45:07
e113c123-7d70-4169-9c37-8a85ea036bb3,,,Evidence Registered,Whitefield Cyber Cell Beat,Evidence logged for case CR-2026-DET-030,2026-08-29 12:45:07,ff88f805-967b-4238-aff9-9867ecbf6a65,2026-08-29 12:45:07,2026-08-29 12:45:07
4c6caac7-ba23-42c6-bdd3-73193660f5e9,,,Forensic Analysis Initiated,Forensic Lab,Evidence submitted for forensic examination,2026-08-29 12:45:08,ffb4ed72-59c1-4b3d-9293-e4006c36f4d9,2026-08-29 12:45:08,2026-08-29 12:45:08
